"date","site_id","restoration_type","start_time","time_segment","common_name","number","distance","HSF","scientific_name","eBird_codes","time_of_day","data_type"
2020-12-08,"SEL107R","AR","074000","075500","Greenish Warbler",6,NA,"H","Phylloscopus trochiloides","GRWA","7AM to 8AM","acoustic_data"
2020-12-08,"SEL107R","AR","074000","075500","Indian Scimitar-Babbler",1,NA,"H","Pomatorhinus horsfieldii","ISBA","7AM to 8AM","acoustic_data"
2020-12-08,"SEL107R","AR","074000","075500","Indian White-eye",12,NA,"H","Zosterops palpebrosus","IWEY","7AM to 8AM","acoustic_data"
2020-12-08,"SEL107R","AR","074000","075500","Indian Blue Robin",1,NA,"H","Larvivora brunnea","IBRO","7AM to 8AM","acoustic_data"
2020-12-08,"SEL107R","AR","074000","075500","Gray-headed Canary-Flycatcher",1,NA,"H","Culicicapa ceylonensis","GHCF","7AM to 8AM","acoustic_data"
2020-03-06,"SEL107U","NR","093500","093500","Spotted Dove",1,NA,"H","Streptopelia chinensis","SPDO","9AM to 10AM","acoustic_data"
2020-03-06,"SEL107U","NR","093500","093500","White-cheeked Barbet",13,NA,"H","Psilopogon viridis","WCBA","9AM to 10AM","acoustic_data"
2020-03-06,"SEL107U","NR","093500","093500","Common Iora",3,NA,"H","Aegithina tiphia","COIO","9AM to 10AM","acoustic_data"
2020-03-06,"SEL107U","NR","093500","093500","Orange Minivet",7,NA,"H","Pericrocotus flammeus","ORMI","9AM to 10AM","acoustic_data"
2020-03-06,"SEL107U","NR","093500","093500","Ashy Drongo",4,NA,"H","Dicrurus leucophaeus","ASDR","9AM to 10AM","acoustic_data"
2020-03-06,"SEL107U","NR","093500","093500","Red-whiskered Bulbul",2,NA,"H","Pycnonotus jocosus","RWBU","9AM to 10AM","acoustic_data"
2020-03-06,"SEL107U","NR","093500","093500","Yellow-browed Bulbul",1,NA,"H","Iole indica","YBBU","9AM to 10AM","acoustic_data"
2020-03-06,"SEL107U","NR","093500","093500","Square-tailed Bulbul",2,NA,"H","Hypsipetes ganeesa","STBU","9AM to 10AM","acoustic_data"
2020-03-06,"SEL107U","NR","093500","093500","Gray-breasted Prinia",1,NA,"H","Prinia hodgsonii","GBPR","9AM to 10AM","acoustic_data"
2020-03-06,"SEL107U","NR","093500","093500","Common Tailorbird",1,NA,"H","Orthotomus sutorius","COTA","9AM to 10AM","acoustic_data"
2020-03-06,"SEL107U","NR","093500","093500","Green Warbler",9,NA,"H","Phylloscopus nitidus","GRNW","9AM to 10AM","acoustic_data"
2020-03-06,"SEL107U","NR","093500","093500","Indian White-eye",11,NA,"H","Zosterops palpebrosus","IWEY","9AM to 10AM","acoustic_data"
2020-03-06,"SEL107U","NR","093500","093500","Orange-headed Thrush",9,NA,"H","Geokichla citrina","OHTH","9AM to 10AM","acoustic_data"
2020-03-06,"SEL107U","NR","093500","093500","Nilgiri Flowerpecker",13,NA,"H","Dicaeum concolor","NIFP","9AM to 10AM","acoustic_data"
2020-03-06,"SEL107U","NR","093500","093500","Crimson-backed Sunbird",6,NA,"H","Leptocoma minima","CBSU","9AM to 10AM","acoustic_data"
2020-03-06,"SEL107U","NR","093500","094000","Crested Serpent-Eagle",2,NA,"H","Spilornis cheela","CSEA","9AM to 10AM","acoustic_data"
2020-03-06,"SEL107U","NR","093500","094000","White-cheeked Barbet",10,NA,"H","Psilopogon viridis","WCBA","9AM to 10AM","acoustic_data"
2020-03-06,"SEL107U","NR","093500","094000","Malabar Barbet",2,NA,"H","Psilopogon malabaricus","MABA","9AM to 10AM","acoustic_data"
2020-03-06,"SEL107U","NR","093500","094000","Ashy Drongo",5,NA,"H","Dicrurus leucophaeus","ASDR","9AM to 10AM","acoustic_data"
2020-03-06,"SEL107U","NR","093500","094000","Indian Yellow Tit",1,NA,"H","Machlolophus aplonotus","IYTI","9AM to 10AM","acoustic_data"
2020-03-06,"SEL107U","NR","093500","094000","Red-whiskered Bulbul",5,NA,"H","Pycnonotus jocosus","RWBU","9AM to 10AM","acoustic_data"
2020-03-06,"SEL107U","NR","093500","094000","Indian Scimitar-Babbler",3,NA,"H","Pomatorhinus horsfieldii","ISBA","9AM to 10AM","acoustic_data"
2020-03-06,"SEL107U","NR","093500","094000","Indian White-eye",4,NA,"H","Zosterops palpebrosus","IWEY","9AM to 10AM","acoustic_data"
2020-03-06,"SEL107U","NR","093500","094000","Velvet-fronted Nuthatch",3,NA,"H","Sitta frontalis","VFNU","9AM to 10AM","acoustic_data"
2020-03-06,"SEL107U","NR","093500","094000","Orange-headed Thrush",18,NA,"H","Geokichla citrina","OHTH","9AM to 10AM","acoustic_data"
2020-03-06,"SEL107U","NR","093500","094000","Asian Fairy-bluebird",2,NA,"H","Irena puella","AFBL","9AM to 10AM","acoustic_data"
2020-03-06,"SEL107U","NR","093500","094000","Nilgiri Flowerpecker",14,NA,"H","Dicaeum concolor","NIFP","9AM to 10AM","acoustic_data"
2020-03-06,"SEL107U","NR","093500","094000","Crimson-backed Sunbird",9,NA,"H","Leptocoma minima","CBSU","9AM to 10AM","acoustic_data"
2020-03-06,"SEL107U","NR","093500","094500","Crested Serpent-Eagle",1,NA,"H","Spilornis cheela","CSEA","9AM to 10AM","acoustic_data"
2020-03-06,"SEL107U","NR","093500","094500","White-cheeked Barbet",13,NA,"H","Psilopogon viridis","WCBA","9AM to 10AM","acoustic_data"
2020-03-06,"SEL107U","NR","093500","094500","Common Tailorbird",3,NA,"H","Orthotomus sutorius","COTA","9AM to 10AM","acoustic_data"
2020-03-06,"SEL107U","NR","093500","094500","Indian White-eye",23,NA,"H","Zosterops palpebrosus","IWEY","9AM to 10AM","acoustic_data"
2020-03-06,"SEL107U","NR","093500","094500","Velvet-fronted Nuthatch",1,NA,"H","Sitta frontalis","VFNU","9AM to 10AM","acoustic_data"
2020-03-06,"SEL107U","NR","093500","094500","Nilgiri Flowerpecker",14,NA,"H","Dicaeum concolor","NIFP","9AM to 10AM","acoustic_data"
2020-03-06,"SEL107U","NR","093500","095000","Vernal Hanging-Parrot",2,NA,"H","Loriculus vernalis","VHPA","9AM to 10AM","acoustic_data"
2020-03-06,"SEL107U","NR","093500","095000","White-cheeked Barbet",3,NA,"H","Psilopogon viridis","WCBA","9AM to 10AM","acoustic_data"
2020-03-06,"SEL107U","NR","093500","095000","Red-whiskered Bulbul",1,NA,"H","Pycnonotus jocosus","RWBU","9AM to 10AM","acoustic_data"
2020-03-06,"SEL107U","NR","093500","095000","Square-tailed Bulbul",10,NA,"H","Hypsipetes ganeesa","STBU","9AM to 10AM","acoustic_data"
2020-03-06,"SEL107U","NR","093500","095000","Greenish Warbler",4,NA,"H","Phylloscopus trochiloides","GRWA","9AM to 10AM","acoustic_data"
2020-03-06,"SEL107U","NR","093500","095000","Indian Scimitar-Babbler",1,NA,"H","Pomatorhinus horsfieldii","ISBA","9AM to 10AM","acoustic_data"
2020-03-06,"SEL107U","NR","093500","095000","Indian White-eye",14,NA,"H","Zosterops palpebrosus","IWEY","9AM to 10AM","acoustic_data"
2020-03-06,"SEL107U","NR","093500","095000","Nilgiri Flowerpecker",17,NA,"H","Dicaeum concolor","NIFP","9AM to 10AM","acoustic_data"
2020-03-06,"SEL107U","NR","093500","095000","Crimson-backed Sunbird",3,NA,"H","Leptocoma minima","CBSU","9AM to 10AM","acoustic_data"
2020-03-24,"SEL107U","NR","084000","084000","Indian Peafowl",1,NA,"H","Pavo cristatus","INPE","8AM to 9AM","acoustic_data"
2020-03-24,"SEL107U","NR","084000","084000","Plum-headed Parakeet",1,NA,"H","Psittacula cyanocephala","PHPA","8AM to 9AM","acoustic_data"
2020-03-24,"SEL107U","NR","084000","084000","Chestnut-headed Bee-eater",1,NA,"H","Merops leschenaulti","CHBE","8AM to 9AM","acoustic_data"
2020-03-24,"SEL107U","NR","084000","084000","White-cheeked Barbet",11,NA,"H","Psilopogon viridis","WCBA","8AM to 9AM","acoustic_data"
2020-03-24,"SEL107U","NR","084000","084000","Malabar Woodshrike",7,NA,"H","Tephrodornis sylvicola","MAWO","8AM to 9AM","acoustic_data"
2020-03-24,"SEL107U","NR","084000","084000","Orange Minivet",13,NA,"H","Pericrocotus flammeus","ORMI","8AM to 9AM","acoustic_data"
2020-03-24,"SEL107U","NR","084000","084000","Large-billed Crow",10,NA,"H","Corvus macrorhynchos","LBCR","8AM to 9AM","acoustic_data"
2020-03-24,"SEL107U","NR","084000","084000","Red-whiskered Bulbul",20,NA,"H","Pycnonotus jocosus","RWBU","8AM to 9AM","acoustic_data"
2020-03-24,"SEL107U","NR","084000","084000","Common Tailorbird",7,NA,"H","Orthotomus sutorius","COTA","8AM to 9AM","acoustic_data"
2020-03-24,"SEL107U","NR","084000","084000","Greenish Warbler",8,NA,"H","Phylloscopus trochiloides","GRWA","8AM to 9AM","acoustic_data"
2020-03-24,"SEL107U","NR","084000","084000","Indian Scimitar-Babbler",21,NA,"H","Pomatorhinus horsfieldii","ISBA","8AM to 9AM","acoustic_data"
2020-03-24,"SEL107U","NR","084000","084000","Indian White-eye",8,NA,"H","Zosterops palpebrosus","IWEY","8AM to 9AM","acoustic_data"
2020-03-24,"SEL107U","NR","084000","084000","Southern Hill Myna",20,NA,"H","Gracula indica","SHMY","8AM to 9AM","acoustic_data"
2020-03-24,"SEL107U","NR","084000","084000","Malabar Whistling-Thrush",4,NA,"H","Myophonus horsfieldii","MWTH","8AM to 9AM","acoustic_data"
2020-03-24,"SEL107U","NR","084000","084000","Nilgiri Flowerpecker",1,NA,"H","Dicaeum concolor","NIFP","8AM to 9AM","acoustic_data"
2020-03-24,"SEL107U","NR","084000","084500","Indian Peafowl",2,NA,"H","Pavo cristatus","INPE","8AM to 9AM","acoustic_data"
2020-03-24,"SEL107U","NR","084000","084500","Gray Junglefowl",6,NA,"H","Gallus sonneratii","GRJU","8AM to 9AM","acoustic_data"
2020-03-24,"SEL107U","NR","084000","084500","Shikra",1,NA,"H","Accipiter badius","SHIK","8AM to 9AM","acoustic_data"
2020-03-24,"SEL107U","NR","084000","084500","Eurasian Hoopoe",1,NA,"H","Upupa epops","EUHO","8AM to 9AM","acoustic_data"
2020-03-24,"SEL107U","NR","084000","084500","White-cheeked Barbet",14,NA,"H","Psilopogon viridis","WCBA","8AM to 9AM","acoustic_data"
2020-03-24,"SEL107U","NR","084000","084500","Malabar Woodshrike",3,NA,"H","Tephrodornis sylvicola","MAWO","8AM to 9AM","acoustic_data"
2020-03-24,"SEL107U","NR","084000","084500","Orange Minivet",9,NA,"H","Pericrocotus flammeus","ORMI","8AM to 9AM","acoustic_data"
2020-03-24,"SEL107U","NR","084000","084500","Red-whiskered Bulbul",21,NA,"H","Pycnonotus jocosus","RWBU","8AM to 9AM","acoustic_data"
2020-03-24,"SEL107U","NR","084000","084500","Square-tailed Bulbul",12,NA,"H","Hypsipetes ganeesa","STBU","8AM to 9AM","acoustic_data"
2020-03-24,"SEL107U","NR","084000","084500","Greenish Warbler",21,NA,"H","Phylloscopus trochiloides","GRWA","8AM to 9AM","acoustic_data"
2020-03-24,"SEL107U","NR","084000","084500","Puff-throated Babbler",1,NA,"H","Pellorneum ruficeps","PTBA","8AM to 9AM","acoustic_data"
2020-03-24,"SEL107U","NR","084000","084500","Indian Scimitar-Babbler",2,NA,"H","Pomatorhinus horsfieldii","ISBA","8AM to 9AM","acoustic_data"
2020-03-24,"SEL107U","NR","084000","084500","Indian White-eye",4,NA,"H","Zosterops palpebrosus","IWEY","8AM to 9AM","acoustic_data"
2020-03-24,"SEL107U","NR","084000","084500","Southern Hill Myna",7,NA,"H","Gracula indica","SHMY","8AM to 9AM","acoustic_data"
2020-03-24,"SEL107U","NR","084000","084500","Malabar Whistling-Thrush",5,NA,"H","Myophonus horsfieldii","MWTH","8AM to 9AM","acoustic_data"
2020-03-24,"SEL107U","NR","084000","084500","Nilgiri Flowerpecker",3,NA,"H","Dicaeum concolor","NIFP","8AM to 9AM","acoustic_data"
2020-03-24,"SEL107U","NR","084000","085000","Gray Junglefowl",5,NA,"H","Gallus sonneratii","GRJU","8AM to 9AM","acoustic_data"
2020-03-24,"SEL107U","NR","084000","085000","Spotted Dove",4,NA,"H","Streptopelia chinensis","SPDO","8AM to 9AM","acoustic_data"
2020-03-24,"SEL107U","NR","084000","085000","Plum-headed Parakeet",2,NA,"H","Psittacula cyanocephala","PHPA","8AM to 9AM","acoustic_data"
2020-03-24,"SEL107U","NR","084000","085000","White-throated Kingfisher",1,NA,"H","Halcyon smyrnensis","WTKI","8AM to 9AM","acoustic_data"
2020-03-24,"SEL107U","NR","084000","085000","Eurasian Hoopoe",17,NA,"H","Upupa epops","EUHO","8AM to 9AM","acoustic_data"
2020-03-24,"SEL107U","NR","084000","085000","White-cheeked Barbet",5,NA,"H","Psilopogon viridis","WCBA","8AM to 9AM","acoustic_data"
2020-03-24,"SEL107U","NR","084000","085000","Orange Minivet",5,NA,"H","Pericrocotus flammeus","ORMI","8AM to 9AM","acoustic_data"
2020-03-24,"SEL107U","NR","084000","085000","Ashy Drongo",5,NA,"H","Dicrurus leucophaeus","ASDR","8AM to 9AM","acoustic_data"
2020-03-24,"SEL107U","NR","084000","085000","Large-billed Crow",4,NA,"H","Corvus macrorhynchos","LBCR","8AM to 9AM","acoustic_data"
2020-03-24,"SEL107U","NR","084000","085000","Red-whiskered Bulbul",24,NA,"H","Pycnonotus jocosus","RWBU","8AM to 9AM","acoustic_data"
2020-03-24,"SEL107U","NR","084000","085000","Square-tailed Bulbul",5,NA,"H","Hypsipetes ganeesa","STBU","8AM to 9AM","acoustic_data"
2020-03-24,"SEL107U","NR","084000","085000","Blyth's Reed Warbler",1,NA,"H","Acrocephalus dumetorum","BRWA","8AM to 9AM","acoustic_data"
2020-03-24,"SEL107U","NR","084000","085000","Greenish Warbler",1,NA,"H","Phylloscopus trochiloides","GRWA","8AM to 9AM","acoustic_data"
2020-03-24,"SEL107U","NR","084000","085000","Indian Scimitar-Babbler",1,NA,"H","Pomatorhinus horsfieldii","ISBA","8AM to 9AM","acoustic_data"
2020-03-24,"SEL107U","NR","084000","085000","Indian White-eye",12,NA,"H","Zosterops palpebrosus","IWEY","8AM to 9AM","acoustic_data"
2020-03-24,"SEL107U","NR","084000","085000","Southern Hill Myna",3,NA,"H","Gracula indica","SHMY","8AM to 9AM","acoustic_data"
2020-03-24,"SEL107U","NR","084000","085000","Malabar Whistling-Thrush",9,NA,"H","Myophonus horsfieldii","MWTH","8AM to 9AM","acoustic_data"
2020-03-24,"SEL107U","NR","084000","085500","Indian Peafowl",1,NA,"H","Pavo cristatus","INPE","8AM to 9AM","acoustic_data"
2020-03-24,"SEL107U","NR","084000","085500","Gray Junglefowl",9,NA,"H","Gallus sonneratii","GRJU","8AM to 9AM","acoustic_data"
2020-03-24,"SEL107U","NR","084000","085500","Vernal Hanging-Parrot",1,NA,"H","Loriculus vernalis","VHPA","8AM to 9AM","acoustic_data"
2020-03-24,"SEL107U","NR","084000","085500","Plum-headed Parakeet",12,NA,"H","Psittacula cyanocephala","PHPA","8AM to 9AM","acoustic_data"
2020-03-24,"SEL107U","NR","084000","085500","White-throated Kingfisher",5,NA,"H","Halcyon smyrnensis","WTKI","8AM to 9AM","acoustic_data"
2020-03-24,"SEL107U","NR","084000","085500","Eurasian Hoopoe",16,NA,"H","Upupa epops","EUHO","8AM to 9AM","acoustic_data"
2020-03-24,"SEL107U","NR","084000","085500","White-cheeked Barbet",5,NA,"H","Psilopogon viridis","WCBA","8AM to 9AM","acoustic_data"
2020-03-24,"SEL107U","NR","084000","085500","Common Flameback",1,NA,"H","Dinopium javanense","COFL","8AM to 9AM","acoustic_data"
2020-03-24,"SEL107U","NR","084000","085500","Malabar Woodshrike",1,NA,"H","Tephrodornis sylvicola","MAWO","8AM to 9AM","acoustic_data"
2020-03-24,"SEL107U","NR","084000","085500","Large-billed Crow",11,NA,"H","Corvus macrorhynchos","LBCR","8AM to 9AM","acoustic_data"
2020-03-24,"SEL107U","NR","084000","085500","Red-whiskered Bulbul",10,NA,"H","Pycnonotus jocosus","RWBU","8AM to 9AM","acoustic_data"
2020-03-24,"SEL107U","NR","084000","085500","Yellow-browed Bulbul",2,NA,"H","Iole indica","YBBU","8AM to 9AM","acoustic_data"
2020-03-24,"SEL107U","NR","084000","085500","Greenish Warbler",6,NA,"H","Phylloscopus trochiloides","GRWA","8AM to 9AM","acoustic_data"
2020-03-24,"SEL107U","NR","084000","085500","Indian Scimitar-Babbler",9,NA,"H","Pomatorhinus horsfieldii","ISBA","8AM to 9AM","acoustic_data"
2020-03-24,"SEL107U","NR","084000","085500","Indian White-eye",1,NA,"H","Zosterops palpebrosus","IWEY","8AM to 9AM","acoustic_data"
2020-03-24,"SEL107U","NR","084000","085500","Orange-headed Thrush",2,NA,"H","Geokichla citrina","OHTH","8AM to 9AM","acoustic_data"
2020-03-24,"SEL107U","NR","084000","085500","Indian Blackbird",2,NA,"H","Turdus simillimus","INBL","8AM to 9AM","acoustic_data"
2020-03-24,"SEL107U","NR","084000","085500","Nilgiri Flowerpecker",1,NA,"H","Dicaeum concolor","NIFP","8AM to 9AM","acoustic_data"
2020-12-01,"SEL107U","NR","090000","090000","Malabar Parakeet",7,NA,"H","Psittacula columboides","MAPA","9AM to 10AM","acoustic_data"
2020-12-01,"SEL107U","NR","090000","090000","White-cheeked Barbet",6,NA,"H","Psilopogon viridis","WCBA","9AM to 10AM","acoustic_data"
2020-12-01,"SEL107U","NR","090000","090000","Malabar Barbet",2,NA,"H","Psilopogon malabaricus","MABA","9AM to 10AM","acoustic_data"
2020-12-01,"SEL107U","NR","090000","090000","Greater Racket-tailed Drongo",2,NA,"H","Dicrurus paradiseus","GRTD","9AM to 10AM","acoustic_data"
2020-12-01,"SEL107U","NR","090000","090000","Square-tailed Bulbul",2,NA,"H","Hypsipetes ganeesa","STBU","9AM to 10AM","acoustic_data"
2020-12-01,"SEL107U","NR","090000","090000","Indian Scimitar-Babbler",6,NA,"H","Pomatorhinus horsfieldii","ISBA","9AM to 10AM","acoustic_data"
2020-12-01,"SEL107U","NR","090000","090000","Southern Hill Myna",3,NA,"H","Gracula indica","SHMY","9AM to 10AM","acoustic_data"
2020-12-01,"SEL107U","NR","090000","090500","Vernal Hanging-Parrot",3,NA,"H","Loriculus vernalis","VHPA","9AM to 10AM","acoustic_data"
2020-12-01,"SEL107U","NR","090000","090500","Malabar Parakeet",1,NA,"H","Psittacula columboides","MAPA","9AM to 10AM","acoustic_data"
2020-12-01,"SEL107U","NR","090000","090500","White-cheeked Barbet",12,NA,"H","Psilopogon viridis","WCBA","9AM to 10AM","acoustic_data"
2020-12-01,"SEL107U","NR","090000","090500","Malabar Barbet",9,NA,"H","Psilopogon malabaricus","MABA","9AM to 10AM","acoustic_data"
2020-12-01,"SEL107U","NR","090000","090500","Greater Racket-tailed Drongo",5,NA,"H","Dicrurus paradiseus","GRTD","9AM to 10AM","acoustic_data"
2020-12-01,"SEL107U","NR","090000","090500","Ashy Drongo",15,NA,"H","Dicrurus leucophaeus","ASDR","9AM to 10AM","acoustic_data"
2020-12-01,"SEL107U","NR","090000","090500","Indian Scimitar-Babbler",7,NA,"H","Pomatorhinus horsfieldii","ISBA","9AM to 10AM","acoustic_data"
2020-12-01,"SEL107U","NR","090000","090500","Southern Hill Myna",5,NA,"H","Gracula indica","SHMY","9AM to 10AM","acoustic_data"
2020-12-01,"SEL107U","NR","090000","091000","Eurasian Hoopoe",1,NA,"H","Upupa epops","EUHO","9AM to 10AM","acoustic_data"
2020-12-01,"SEL107U","NR","090000","091000","White-cheeked Barbet",1,NA,"H","Psilopogon viridis","WCBA","9AM to 10AM","acoustic_data"
2020-12-01,"SEL107U","NR","090000","091000","Malabar Barbet",7,NA,"H","Psilopogon malabaricus","MABA","9AM to 10AM","acoustic_data"
2020-12-01,"SEL107U","NR","090000","091000","Red-whiskered Bulbul",15,NA,"H","Pycnonotus jocosus","RWBU","9AM to 10AM","acoustic_data"
2020-12-01,"SEL107U","NR","090000","091000","Indian Scimitar-Babbler",3,NA,"H","Pomatorhinus horsfieldii","ISBA","9AM to 10AM","acoustic_data"
2020-12-01,"SEL107U","NR","090000","091000","Indian White-eye",8,NA,"H","Zosterops palpebrosus","IWEY","9AM to 10AM","acoustic_data"
2020-12-01,"SEL107U","NR","090000","091000","Southern Hill Myna",3,NA,"H","Gracula indica","SHMY","9AM to 10AM","acoustic_data"
2020-12-01,"SEL107U","NR","090000","091000","Nilgiri Flowerpecker",1,NA,"H","Dicaeum concolor","NIFP","9AM to 10AM","acoustic_data"
2020-12-01,"SEL107U","NR","090000","091500","Malabar Gray Hornbill",2,NA,"H","Ocyceros griseus","MGHO","9AM to 10AM","acoustic_data"
2020-12-01,"SEL107U","NR","090000","091500","White-cheeked Barbet",6,NA,"H","Psilopogon viridis","WCBA","9AM to 10AM","acoustic_data"
2020-12-01,"SEL107U","NR","090000","091500","Malabar Barbet",14,NA,"H","Psilopogon malabaricus","MABA","9AM to 10AM","acoustic_data"
2020-12-01,"SEL107U","NR","090000","091500","Red-whiskered Bulbul",3,NA,"H","Pycnonotus jocosus","RWBU","9AM to 10AM","acoustic_data"
2020-12-01,"SEL107U","NR","090000","091500","Indian Scimitar-Babbler",8,NA,"H","Pomatorhinus horsfieldii","ISBA","9AM to 10AM","acoustic_data"
2020-12-01,"SEL107U","NR","090000","091500","Indian White-eye",12,NA,"H","Zosterops palpebrosus","IWEY","9AM to 10AM","acoustic_data"
2020-12-01,"SEL107U","NR","090000","091500","Southern Hill Myna",16,NA,"H","Gracula indica","SHMY","9AM to 10AM","acoustic_data"
2020-12-01,"SEL107U","NR","090000","091500","Brown-breasted Flycatcher",16,NA,"H","Muscicapa muttui","BBFL","9AM to 10AM","acoustic_data"
2020-12-04,"SEL107U","NR","081000","081000","Spotted Dove",11,NA,"H","Streptopelia chinensis","SPDO","8AM to 9AM","acoustic_data"
2020-12-04,"SEL107U","NR","081000","081000","Vernal Hanging-Parrot",2,NA,"H","Loriculus vernalis","VHPA","8AM to 9AM","acoustic_data"
2020-12-04,"SEL107U","NR","081000","081000","Plum-headed Parakeet",2,NA,"H","Psittacula cyanocephala","PHPA","8AM to 9AM","acoustic_data"
2020-12-04,"SEL107U","NR","081000","081000","White-cheeked Barbet",16,NA,"H","Psilopogon viridis","WCBA","8AM to 9AM","acoustic_data"
2020-12-04,"SEL107U","NR","081000","081000","Orange Minivet",3,NA,"H","Pericrocotus flammeus","ORMI","8AM to 9AM","acoustic_data"
2020-12-04,"SEL107U","NR","081000","081000","White-bellied Treepie",3,NA,"H","Dendrocitta leucogastra","WBTR","8AM to 9AM","acoustic_data"
2020-12-04,"SEL107U","NR","081000","081000","Red-whiskered Bulbul",9,NA,"H","Pycnonotus jocosus","RWBU","8AM to 9AM","acoustic_data"
2020-12-04,"SEL107U","NR","081000","081000","Yellow-browed Bulbul",1,NA,"H","Iole indica","YBBU","8AM to 9AM","acoustic_data"
2020-12-04,"SEL107U","NR","081000","081000","Square-tailed Bulbul",7,NA,"H","Hypsipetes ganeesa","STBU","8AM to 9AM","acoustic_data"
